Country,Disease,Indicator,Year,Gender,Value
Indonesia,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,18.24 [13.54-23.88]
Indonesia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,32.75 [24.82-41.63]
Indonesia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,41.38 [31.24-51.74]
Indonesia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,24.7 [18.34-32.34]
Iran (Islamic Republic of),Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.62 [4.15-7.49]
Iran (Islamic Republic of),Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.92 [4.38-7.88]
Iran (Islamic Republic of),Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.31 [3.89-7.09]
Iran (Islamic Republic of),Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,8.27 [6.11-11.02]
Iran (Islamic Republic of),Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,8.38 [6.19-11.14]
Iran (Islamic Republic of),Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,8.18 [5.99-10.92]
Iraq,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.56 [4.57-6.82]
Iraq,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.11 [4.24-6.18]
Iraq,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.03 [4.87-7.64]
Iraq,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,13.32 [10.94-16.34]
Iraq,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,13.64 [11.32-16.51]
Iraq,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,13 [10.51-16.47]
Ireland,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.75 [1.15-6.87]
Ireland,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,2.29 [1.16-5.05]
Ireland,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.2 [1.12-8.68]
Ireland,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.58 [0.66-3.95]
Ireland,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.55 [0.78-3.41]
Ireland,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.57 [0.55-4.26]
Israel,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.17 [1.76-5.79]
Israel,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.02 [1.88-5.09]
Israel,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.32 [1.65-6.48]
Israel,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.06 [1.15-3.76]
Israel,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.37 [1.48-4.01]
Israel,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.78 [0.88-3.47]
Italy,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,9.66 [4.29-20.95]
Italy,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,7.93 [4-15.87]
Italy,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,11.3 [4.57-25.7]
Italy,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.74 [1.22-5.94]
Italy,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.89 [1.46-5.78]
Italy,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.57 [1.04-5.85]
Jamaica,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,10.33 [6.48-16.3]
Jamaica,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,9.22 [6.01-14.03]
Jamaica,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,11.43 [6.83-18.73]
Jamaica,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,8.26 [5.18-13.04]
Jamaica,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,8.17 [5.33-12.44]
Jamaica,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,8.27 [4.94-13.55]
Japan,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,8.15 [3.77-18.19]
Japan,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,7.81 [4.41-15.17]
Japan,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,8.49 [3.19-21.16]
Japan,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.4 [1.11-5.35]
Japan,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.99 [1.69-5.8]
Japan,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.86 [0.7-4.63]
Jordan,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.83 [3.73-6.27]
Jordan,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.73 [3.67-6.09]
Jordan,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.93 [3.8-6.48]
Jordan,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,10.07 [7.79-13.08]
Jordan,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,10.59 [8.21-13.63]
Jordan,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,9.62 [7.41-12.66]
Kazakhstan,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,11.28 [7.42-17.26]
Kazakhstan,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,11.06 [7.63-16.13]
Kazakhstan,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,11.49 [6.97-19.32]
Kazakhstan,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,12.48 [8.21-19.1]
Kazakhstan,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,15.23 [10.5-22.21]
Kazakhstan,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,10.48 [6.36-17.62]
Kenya,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.22 [4.44-6.09]
Kenya,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.7 [3.96-5.48]
Kenya,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.73 [4.82-6.7]
Kenya,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,14.36 [12.23-16.77]
Kenya,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,13.74 [11.6-16.05]
Kenya,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,14.82 [12.45-17.32]
Kiribati,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,22.28 [19.42-25.44]
Kiribati,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,27.44 [23.61-31.56]
Kiribati,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,17.27 [14.86-19.58]
Kiribati,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,38.84 [33.85-44.36]
Kiribati,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,55.8 [48.02-64.18]
Kiribati,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,27.15 [23.36-30.79]
Kuwait,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.17 [3.52-4.83]
Kuwait,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.87 [4.13-5.63]
Kuwait,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.22 [2.7-3.8]
Kuwait,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,12.16 [10.27-14.09]
Kuwait,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,12.96 [10.97-14.96]
Kuwait,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,10.83 [9.08-12.79]
Kyrgyzstan,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,15.57 [10.33-21.77]
Kyrgyzstan,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,16.54 [11.33-22.66]
Kyrgyzstan,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,14.61 [9.42-20.91]
Kyrgyzstan,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,23.31 [15.47-32.6]
Kyrgyzstan,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,28.66 [19.63-39.26]
Kyrgyzstan,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,19.11 [12.32-27.35]
Lao People's Democratic Republic,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,26.49 [22.56-30.37]
Lao People's Democratic Republic,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,24.71 [20.98-28.45]
Lao People's Democratic Republic,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,28.26 [24.15-32.61]
Lao People's Democratic Republic,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,50.1 [42.66-57.44]
Lao People's Democratic Republic,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,50.45 [42.83-58.09]
Lao People's Democratic Republic,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,49.37 [42.2-56.98]
Latvia,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,25.87 [13.99-47.89]
Latvia,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,19.82 [12.6-31.11]
Latvia,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,31.01 [14.85-61.25]
Latvia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,10.16 [5.49-18.81]
Latvia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,11.97 [7.61-18.79]
Latvia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,8.7 [4.17-17.19]
Lebanon,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.46 [3.27-6.17]
Lebanon,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.86 [1.46-2.41]
Lebanon,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,7.06 [5.07-9.95]
Lebanon,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.39 [3.22-6.08]
Lebanon,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.88 [1.47-2.43]
Lebanon,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,6.74 [4.84-9.49]
Lesotho,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,22.48 [18.47-27.21]
Lesotho,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,16.47 [13.43-19.88]
Lesotho,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,28.14 [22.89-34.17]
Lesotho,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,41.38 [33.99-50.1]
Lesotho,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,36.99 [30.16-44.65]
Lesotho,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,44.16 [35.91-53.61]
Liberia,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,12.58 [10.84-14.31]
Liberia,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,10.62 [9.1-12.17]
Liberia,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,14.58 [12.44-16.66]
Liberia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,32.63 [28.11-37.11]
Liberia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,28.15 [24.12-32.26]
Liberia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,36.23 [30.93-41.42]
Libya,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,6.05 [4.87-7.48]
Libya,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,6.41 [5.24-7.83]
Libya,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.69 [4.52-7.18]
Libya,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,10.05 [8.08-12.41]
Libya,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,11.66 [9.53-14.24]
Libya,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,8.67 [6.88-10.94]
Lithuania,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,16.4 [8.71-33.03]
Lithuania,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,13.52 [8.61-23.09]
Lithuania,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,18.87 [8.33-42.2]
Lithuania,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,6.53 [3.47-13.15]
Lithuania,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,8.08 [5.15-13.8]
Lithuania,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,5.43 [2.4-12.15]
Luxembourg,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.38 [1.49-7.79]
Luxembourg,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,2.87 [1.53-5.82]
Luxembourg,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.9 [1.45-9.86]
Luxembourg,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.61 [0.71-3.72]
Luxembourg,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.74 [0.93-3.52]
Luxembourg,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.48 [0.55-3.74]
Madagascar,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,19.06 [16.68-21.63]
Madagascar,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,16.13 [13.95-18.3]
Madagascar,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,21.97 [19.16-24.79]
Madagascar,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,45.16 [39.53-51.26]
Madagascar,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,39 [33.73-44.25]
Madagascar,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,50.32 [43.88-56.79]
Malawi,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,6.99 [5.88-8.12]
Malawi,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.93 [5.01-6.88]
Malawi,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,8.04 [6.76-9.42]
Malawi,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,19.96 [16.78-23.17]
Malawi,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,19.06 [16.1-22.1]
Malawi,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,20.49 [17.23-24.01]
Malaysia,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.26 [3.59-8.49]
Malaysia,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.37 [3.78-8.24]
Malaysia,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.15 [3.36-8.73]
Malaysia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,7.04 [4.81-11.36]
Malaysia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,7.37 [5.19-11.32]
Malaysia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,6.66 [4.35-11.3]
Maldives,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.74 [0.99-3.15]
Maldives,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.98 [1.15-3.57]
Maldives,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.42 [0.78-2.57]
Maldives,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.16 [1.8-5.71]
Maldives,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.84 [2.23-6.92]
Maldives,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.4 [1.32-4.34]
Mali,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,16.25 [14.28-18.25]
Mali,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,11.71 [10.17-13.3]
Mali,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,20.8 [18.23-23.36]
Mali,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,47.09 [41.38-52.89]
Mali,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,37.03 [32.17-42.04]
Mali,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,55.41 [48.58-62.23]
Malta,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.95 [3.01-11.98]
Malta,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.26 [3.05-9.56]
Malta,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.65 [2.98-14.48]
Malta,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.7 [1.36-5.43]
Malta,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.88 [1.67-5.24]
Malta,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.51 [1.12-5.46]
Mauritania,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,10.91 [9.08-13.07]
Mauritania,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,8.51 [7.03-10.12]
Mauritania,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,13.35 [10.96-16]
Mauritania,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,26.35 [21.94-31.56]
Mauritania,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,21.89 [18.07-26.04]
Mauritania,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,29.55 [24.26-35.42]
Mauritius,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,10.06 [6.47-17.14]
Mauritius,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,11.04 [7.46-18.59]
Mauritius,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,9.09 [5.44-16.12]
Mauritius,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,8.04 [5.18-13.71]
Mauritius,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,9.95 [6.72-16.75]
Mauritius,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,6.37 [3.81-11.3]
Mexico,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.43 [3.24-6.09]
Mexico,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.33 [3.25-5.77]
Mexico,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.53 [3.25-6.26]
Mexico,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.99 [3.64-6.85]
Mexico,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,5.36 [4.02-7.13]
Mexico,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,4.65 [3.34-6.43]
Micronesia (Federated States of),Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,21.04 [17.15-24.8]
Micronesia (Federated States of),Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,18.66 [14.97-22.3]
Micronesia (Federated States of),Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,23.53 [18.82-27.68]
Micronesia (Federated States of),Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,35.77 [29.16-42.18]
Micronesia (Federated States of),Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,34.83 [27.94-41.62]
Micronesia (Federated States of),Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,36.46 [29.16-42.89]
Mongolia,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,33.76 [28.2-39.5]
Mongolia,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,36.52 [30.53-42.9]
Mongolia,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,31.07 [25.81-36.44]
Mongolia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,51.76 [43.24-60.56]
Mongolia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,62.09 [51.91-72.95]
Mongolia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,43.66 [36.27-51.2]
Montenegro,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,49.15 [31.55-71.14]
Montenegro,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,38.69 [25.78-54.38]
Montenegro,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,59.33 [36.78-87.16]
Montenegro,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,26.6 [17.08-38.5]
Montenegro,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,25.12 [16.74-35.3]
Montenegro,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,27.25 [16.89-40.03]
Morocco,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,6.09 [4.16-9.27]
Morocco,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.85 [4.12-8.64]
Morocco,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.33 [4.23-9.83]
Morocco,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,7.63 [5.21-11.6]
Morocco,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,8.45 [5.95-12.48]
Morocco,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,7.03 [4.7-10.93]
Mozambique,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,11.09 [9.46-12.68]
Mozambique,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,9.34 [7.97-10.79]
Mozambique,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,12.76 [10.84-14.65]
Mozambique,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,27.59 [23.53-31.54]
Mozambique,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,25.66 [21.88-29.64]
Mozambique,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,28.72 [24.41-32.99]
Myanmar,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,33.9 [28.48-39.71]
Myanmar,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,34.58 [29.04-40.62]
Myanmar,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,33.24 [27.88-39.06]
Myanmar,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,46.1 [38.74-54.02]
Myanmar,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,51.67 [43.39-60.69]
Myanmar,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,41.64 [34.92-48.93]
Namibia,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,12.61 [10.21-15.66]
Namibia,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,10.39 [8.38-12.93]
Namibia,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,14.71 [11.85-18.29]
Namibia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,28.65 [23.19-35.57]
Namibia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,27.68 [22.32-34.45]
Namibia,Stroke,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,29.09 [23.43-36.17]
Nepal,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,21.49 [18.13-25.13]
Nepal,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,24.47 [20.62-28.64]
Nepal,Stroke,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,18.68 [15.73-21.82]
