Country,Disease,Indicator,Year,Gender,Value
Guinea-Bissau,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,24.76 [21.59-27.92]
Guinea-Bissau,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,66.23 [58.19-74.65]
Guinea-Bissau,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,67.05 [58.95-75.72]
Guinea-Bissau,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,65.07 [56.76-73.38]
Guyana,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,37.13 [29.33-44.73]
Guyana,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,40.77 [32.55-49.11]
Guyana,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,33.42 [26.23-40.67]
Guyana,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,51.34 [40.56-61.86]
Guyana,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,57.62 [46-69.4]
Guyana,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,45 [35.31-54.75]
Haiti,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,47.06 [41.79-52.39]
Haiti,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,48.66 [42.9-54.25]
Haiti,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,45.5 [40.16-50.8]
Haiti,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,75.1 [66.68-83.6]
Haiti,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,83.01 [73.18-92.54]
Haiti,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,67.95 [59.98-75.87]
Honduras,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,21.89 [17.89-26.24]
Honduras,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,27.15 [22.37-32.35]
Honduras,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,16.65 [13.2-20.48]
Honduras,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,34.43 [28.14-41.28]
Honduras,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,46.76 [38.53-55.71]
Honduras,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,23.83 [18.89-29.31]
Hungary,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,51.84 [36.26-67.7]
Hungary,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,51.94 [38.86-64.54]
Hungary,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,51.74 [33.35-71.72]
Hungary,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,23.79 [16.64-31.07]
Hungary,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,31.92 [23.88-39.65]
Hungary,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,17.64 [11.37-24.46]
Iceland,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,9.66 [5.05-15.39]
Iceland,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,11.5 [6.55-17.47]
Iceland,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,7.8 [3.49-13.4]
Iceland,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.98 [2.61-7.95]
Iceland,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,6.83 [3.89-10.37]
Iceland,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.35 [1.5-5.75]
India,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,49.37 [41.46-56.96]
India,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,60.17 [50.84-69.73]
India,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,37.75 [31.43-43.98]
India,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,61.86 [51.94-71.37]
India,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,77.9 [65.83-90.28]
India,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,45.85 [38.18-53.43]
Indonesia,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,35.22 [27.54-42.62]
Indonesia,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,34.86 [27.48-42.18]
Indonesia,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,35.6 [27.62-43.47]
Indonesia,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,47.88 [37.44-57.93]
Indonesia,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,49.63 [39.12-60.04]
Indonesia,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,45.86 [35.58-56]
Iran (Islamic Republic of),Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,21.17 [16.66-26.1]
Iran (Islamic Republic of),Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,24.29 [19.23-29.6]
Iran (Islamic Republic of),Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,18.01 [13.87-22.53]
Iran (Islamic Republic of),Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,30.83 [24.26-38.01]
Iran (Islamic Republic of),Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,33.67 [26.66-41.03]
Iran (Islamic Republic of),Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,27.9 [21.49-34.91]
Iraq,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,18.89 [15.71-22.69]
Iraq,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,19.89 [16.63-23.48]
Iraq,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,17.88 [14.5-22]
Iraq,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,46.13 [38.36-55.4]
Iraq,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,53.45 [44.7-63.1]
Iraq,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,39.8 [32.27-48.98]
Ireland,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,9.86 [6.33-13.79]
Ireland,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,11.64 [8.02-15.57]
Ireland,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,8.1 [4.48-12.41]
Ireland,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,5.96 [3.83-8.34]
Ireland,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,8.02 [5.52-10.72]
Ireland,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,4.06 [2.24-6.21]
Israel,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,8.1 [5.52-10.81]
Israel,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,9.34 [6.77-11.96]
Israel,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.89 [4.27-9.78]
Israel,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,5.39 [3.67-7.19]
Israel,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,7.53 [5.46-9.64]
Israel,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.58 [2.22-5.09]
Italy,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,21.7 [13.64-30.46]
Italy,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,21.83 [14.9-29.04]
Italy,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,21.57 [12.14-32.16]
Italy,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,6.81 [4.28-9.56]
Italy,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,8.86 [6.04-11.78]
Italy,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,4.96 [2.8-7.4]
Jamaica,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,10.92 [7.75-14.76]
Jamaica,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,11.1 [8.04-14.7]
Jamaica,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,10.74 [7.29-14.88]
Jamaica,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,8.72 [6.19-11.79]
Jamaica,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,9.82 [7.11-13]
Jamaica,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,7.69 [5.22-10.65]
Japan,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,12.36 [7.79-17.43]
Japan,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,12.7 [8.79-16.7]
Japan,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,12.03 [6.62-18.44]
Japan,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.85 [2.43-5.43]
Japan,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,5.2 [3.6-6.83]
Japan,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.57 [1.41-3.94]
Jordan,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,15.15 [12.45-17.96]
Jordan,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,19.08 [15.82-22.61]
Jordan,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,11.12 [8.83-13.53]
Jordan,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,29.81 [24.5-35.35]
Jordan,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,38.12 [31.62-45.18]
Jordan,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,21.82 [17.32-26.54]
Kazakhstan,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,35.2 [24.44-49.94]
Kazakhstan,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,37.88 [27.81-53.38]
Kazakhstan,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,32.68 [21.33-46.82]
Kazakhstan,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,39.09 [27.14-55.46]
Kazakhstan,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,52.14 [38.29-73.48]
Kazakhstan,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,29.57 [19.3-42.37]
Kenya,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.91 [5.06-6.78]
Kenya,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,6.17 [5.29-7.01]
Kenya,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.66 [4.77-6.65]
Kenya,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,16.69 [14.27-19.14]
Kenya,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,18.04 [15.47-20.49]
Kenya,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,15.44 [12.99-18.13]
Kiribati,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,25.93 [22.8-28.84]
Kiribati,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,31.46 [27.27-35.23]
Kiribati,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,20.54 [17.99-22.88]
Kiribati,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,43.44 [38.19-48.31]
Kiribati,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,54.8 [47.49-61.37]
Kiribati,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,33.28 [29.15-37.07]
Kuwait,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,20.33 [17.51-23.17]
Kuwait,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,27.82 [23.94-31.92]
Kuwait,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,10.24 [8.74-11.72]
Kuwait,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,41.52 [35.76-47.31]
Kuwait,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,48.7 [41.91-55.88]
Kuwait,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,30.13 [25.72-34.49]
Kyrgyzstan,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,43.31 [30.36-58.57]
Kyrgyzstan,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,45.96 [33.67-60.69]
Kyrgyzstan,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,40.71 [27.27-57.24]
Kyrgyzstan,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,67.54 [47.34-91.33]
Kyrgyzstan,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,85.58 [62.7-113]
Kyrgyzstan,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,53.82 [36.06-75.67]
Lao People's Democratic Republic,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,37.58 [33.08-41.86]
Lao People's Democratic Republic,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,34.47 [30.14-38.66]
Lao People's Democratic Republic,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,40.68 [35.45-45.42]
Lao People's Democratic Republic,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,69.94 [61.56-77.9]
Lao People's Democratic Republic,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,69.88 [61.09-78.37]
Lao People's Democratic Republic,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,69.79 [60.83-77.93]
Latvia,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,59.46 [39.69-81.8]
Latvia,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,59.27 [43.42-77.64]
Latvia,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,59.62 [36.07-87.06]
Latvia,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,24.97 [16.67-34.35]
Latvia,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,36.41 [26.68-47.7]
Latvia,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,17.03 [10.3-24.86]
Lebanon,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,38.14 [29.86-46.41]
Lebanon,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,48.45 [38.59-57.79]
Lebanon,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,27.76 [21.03-34.85]
Lebanon,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,37.71 [29.51-45.88]
Lebanon,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,48.92 [38.96-58.36]
Lebanon,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,26.2 [19.84-32.89]
Lesotho,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,22.59 [19.05-26.63]
Lesotho,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,17.53 [14.65-20.6]
Lesotho,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,27.37 [22.86-32.32]
Lesotho,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,41.68 [35.14-49.13]
Lesotho,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,39.23 [32.78-46.1]
Lesotho,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,42.97 [35.9-50.74]
Liberia,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,20.49 [17.9-23.11]
Liberia,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,20.37 [17.75-23.09]
Liberia,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,20.6 [17.85-23.23]
Liberia,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,55.49 [48.49-62.6]
Liberia,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,57.72 [50.29-65.42]
Liberia,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,53.29 [46.16-60.09]
Libya,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,26.04 [21.66-30.25]
Libya,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,30.63 [25.75-35.26]
Libya,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,21.37 [17.35-25.24]
Libya,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,43.07 [35.82-50.04]
Libya,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,53.67 [45.12-61.79]
Libya,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,33.5 [27.2-39.56]
Lithuania,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,57.52 [37.65-78.54]
Lithuania,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,57.95 [42-73.78]
Lithuania,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,57.15 [33.3-83.93]
Lithuania,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,23.46 [15.36-32.03]
Lithuania,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,34.96 [25.34-44.51]
Lithuania,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,15.71 [9.15-23.06]
Luxembourg,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,10.57 [6.77-14.73]
Luxembourg,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,11.8 [8.19-15.34]
Luxembourg,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,9.33 [5.16-14.31]
Luxembourg,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,5.49 [3.52-7.65]
Luxembourg,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,7.53 [5.23-9.8]
Luxembourg,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.55 [1.97-5.45]
Madagascar,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,15.01 [13.32-16.71]
Madagascar,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,16.84 [14.96-18.69]
Madagascar,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,13.19 [11.47-14.85]
Madagascar,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,37.7 [33.46-41.96]
Madagascar,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,42.12 [37.43-46.77]
Madagascar,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,33.51 [29.14-37.72]
Malawi,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,11.19 [9.66-12.66]
Malawi,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,11.25 [9.8-12.7]
Malawi,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,11.13 [9.47-12.79]
Malawi,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,32.44 [28.01-36.7]
Malawi,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,36.08 [31.45-40.75]
Malawi,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,29.47 [25.06-33.84]
Malaysia,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,17.03 [12.77-24.25]
Malaysia,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,20.1 [15.4-28.12]
Malaysia,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,13.73 [9.84-20.06]
Malaysia,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,22.52 [16.9-32.09]
Malaysia,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,27.14 [20.79-37.97]
Malaysia,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,17.82 [12.77-26.02]
Maldives,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,8.38 [5.68-12.7]
Maldives,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,9.97 [6.87-14.83]
Maldives,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.29 [4.09-9.88]
Maldives,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,15.06 [10.21-22.83]
Maldives,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,19.05 [13.12-28.35]
Maldives,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,10.71 [6.96-16.81]
Mali,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,23.76 [20.98-26.5]
Mali,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,19.84 [17.48-22.25]
Mali,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,27.69 [24.39-30.9]
Mali,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,74.55 [65.81-83.15]
Mali,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,68.69 [60.53-77.02]
Mali,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,79.11 [69.68-88.29]
Malta,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,24.11 [16.53-31.95]
Malta,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,25.5 [18.65-32.66]
Malta,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,22.7 [14.18-32.04]
Malta,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,11.33 [7.77-15.02]
Malta,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,14.26 [10.43-18.27]
Malta,Ischaemic heart disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,8.63 [5.39-12.17]
Mauritania,Ischaemic heart disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,22.43 [18.8-26.3]
