Country,Disease,Indicator,Year,Gender,Value
Lebanon,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.46 [1.69-3.3]
Lebanon,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,2.22 [1.52-2.98]
Lebanon,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.7 [1.85-3.62]
Lebanon,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.41 [1.65-3.24]
Lebanon,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.29 [1.57-3.08]
Lebanon,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.48 [1.7-3.33]
Lesotho,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,48.37 [39.35-56.6]
Lesotho,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,49.26 [40.08-57.91]
Lesotho,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,47.53 [38.86-55.54]
Lesotho,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,58.64 [47.7-68.62]
Lesotho,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,69.2 [56.31-81.36]
Lesotho,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,52.18 [42.66-60.98]
Liberia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,45.43 [38.61-51.15]
Liberia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,44.46 [37.56-50.2]
Liberia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,46.41 [39.63-52.04]
Liberia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,69.15 [58.77-77.86]
Liberia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,69.37 [58.6-78.33]
Liberia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,68.75 [58.7-77.09]
Libya,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.15 [3.96-6.41]
Libya,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.67 [4.36-7.06]
Libya,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.62 [3.56-5.75]
Libya,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,8.26 [6.36-10.29]
Libya,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,10.08 [7.76-12.55]
Libya,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,6.75 [5.2-8.41]
Lithuania,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.57 [0.88-4.9]
Lithuania,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.29 [1.12-6.28]
Lithuania,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.95 [0.67-3.72]
Lithuania,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.34 [0.46-2.56]
Lithuania,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.17 [0.74-4.15]
Lithuania,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.75 [0.26-1.44]
Luxembourg,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,1.87 [0.53-3.87]
Luxembourg,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.65 [0.47-3.42]
Luxembourg,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.09 [0.59-4.32]
Luxembourg,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,0.84 [0.24-1.74]
Luxembourg,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,0.95 [0.27-1.97]
Luxembourg,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.75 [0.21-1.56]
Madagascar,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,35.38 [29.99-39.64]
Madagascar,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,36.17 [30.57-40.73]
Madagascar,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,34.6 [29.47-38.6]
Madagascar,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,49.44 [41.91-55.4]
Madagascar,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,52.62 [44.47-59.26]
Madagascar,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,46.61 [39.7-52]
Malawi,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,31.19 [26.36-35.02]
Malawi,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,33.59 [28.31-37.83]
Malawi,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,28.84 [24.52-32.28]
Malawi,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,49.51 [41.84-55.59]
Malawi,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,58.15 [49.01-65.49]
Malawi,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,42.83 [36.41-47.95]
Malaysia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,8.08 [3.76-15.79]
Malaysia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,8.21 [3.85-15.58]
Malaysia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,7.94 [3.66-15.95]
Malaysia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,11.3 [5.27-22.08]
Malaysia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,11.99 [5.63-22.75]
Malaysia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,10.58 [4.88-21.25]
Maldives,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.76 [0.23-1.58]
Maldives,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.69 [0.21-1.44]
Maldives,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.84 [0.25-1.77]
Maldives,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.24 [0.37-2.6]
Maldives,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.23 [0.37-2.55]
Maldives,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.26 [0.38-2.66]
Mali,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,54.7 [46.62-61.14]
Mali,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,53.89 [45.65-60.27]
Mali,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,55.51 [47.36-61.96]
Mali,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,53.43 [45.53-59.72]
Mali,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,56.06 [47.49-62.7]
Mali,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,51.4 [43.85-57.37]
Malta,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.4 [2.13-9.66]
Malta,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.67 [1.84-8.35]
Malta,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.13 [2.42-10.97]
Malta,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.41 [0.95-4.32]
Malta,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.63 [1.04-4.7]
Malta,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.21 [0.87-3.95]
Mauritania,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,47.97 [38.72-56.88]
Mauritania,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,54.48 [44.03-64.78]
Mauritania,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,41.35 [33.48-48.91]
Mauritania,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,72.24 [58.31-85.67]
Mauritania,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,88.22 [71.29-104.9]
Mauritania,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,59.13 [47.89-69.96]
Mauritius,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.77 [1.62-7.76]
Mauritius,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.08 [1.76-8.41]
Mauritius,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.46 [1.48-7.24]
Mauritius,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,3.3 [1.41-6.78]
Mauritius,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,4.16 [1.79-8.58]
Mauritius,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.63 [1.13-5.5]
Mexico,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.37 [3.97-7.07]
Mexico,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.84 [4.3-7.67]
Mexico,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.91 [3.64-6.43]
Mexico,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,5.79 [4.27-7.62]
Mexico,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,6.88 [5.06-9.04]
Mexico,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,4.87 [3.61-6.38]
Micronesia (Federated States of),Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,19.49 [15.75-22.24]
Micronesia (Federated States of),Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,19.05 [15.37-21.96]
Micronesia (Federated States of),Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,19.95 [16.07-22.66]
Micronesia (Federated States of),Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,26.45 [21.37-30.18]
Micronesia (Federated States of),Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,27.4 [22.12-31.6]
Micronesia (Federated States of),Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,25.55 [20.58-29.01]
Mongolia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,6.68 [5.42-7.8]
Mongolia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,8.47 [6.89-9.93]
Mongolia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.92 [4.02-5.75]
Mongolia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,7.08 [5.74-8.27]
Mongolia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,9.44 [7.68-11.07]
Mongolia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,5.09 [4.16-5.95]
Montenegro,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.58 [2.27-4.79]
Montenegro,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.06 [2.59-5.48]
Montenegro,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.11 [2-4.12]
Montenegro,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.09 [1.33-2.8]
Montenegro,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.78 [1.78-3.76]
Montenegro,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.54 [0.99-2.04]
Morocco,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,5.89 [4.05-8.18]
Morocco,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,6.07 [4.17-8.43]
Morocco,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.72 [3.95-7.95]
Morocco,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,6.85 [4.71-9.51]
Morocco,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,7.92 [5.44-11]
Morocco,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,6.08 [4.2-8.45]
Mozambique,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,38.03 [32.27-42.76]
Mozambique,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,38.91 [32.91-43.94]
Mozambique,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,37.2 [31.7-41.71]
Mozambique,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,43.34 [36.77-48.73]
Mozambique,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,46.98 [39.73-53.05]
Mozambique,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,40.66 [34.65-45.6]
Myanmar,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,24.26 [20.32-27.76]
Myanmar,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,25.23 [20.97-28.93]
Myanmar,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,23.34 [19.61-26.58]
Myanmar,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,29.34 [24.57-33.57]
Myanmar,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,32.07 [26.65-36.78]
Myanmar,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,27.13 [22.8-30.9]
Namibia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,33.07 [26.3-39.82]
Namibia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,34.63 [27.35-41.99]
Namibia,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,31.59 [25.02-37.76]
Namibia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,50.37 [40.06-60.66]
Namibia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,59.36 [46.88-71.96]
Namibia,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,44.12 [34.95-52.74]
Nepal,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,23.25 [19.23-26.34]
Nepal,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,22.61 [18.72-25.84]
Nepal,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,23.84 [19.73-26.86]
Nepal,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,32.22 [26.66-36.51]
Nepal,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,31.25 [25.87-35.71]
Nepal,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,32.89 [27.23-37.06]
Netherlands,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.14 [1.08-5.97]
Netherlands,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,2.94 [1.01-5.6]
Netherlands,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.33 [1.14-6.33]
Netherlands,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.27 [0.43-2.41]
Netherlands,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.46 [0.5-2.78]
Netherlands,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.12 [0.38-2.13]
New Zealand,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.81 [0.074-2.38]
New Zealand,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.63 [0.057-1.85]
New Zealand,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.98 [0.09-2.9]
New Zealand,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,0.39 [0.035-1.14]
New Zealand,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,0.35 [0.032-1.05]
New Zealand,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.41 [0.037-1.21]
Nicaragua,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,8.07 [6.36-9.69]
Nicaragua,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,9.19 [7.17-11.09]
Nicaragua,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.99 [5.53-8.34]
Nicaragua,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,8.95 [7.04-10.74]
Nicaragua,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,10.5 [8.19-12.67]
Nicaragua,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,7.53 [5.96-8.98]
Niger,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,92.34 [78.02-102.8]
Niger,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,95.42 [80.57-106.6]
Niger,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,89.23 [75.74-98.95]
Niger,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,112.7 [95.27-125.5]
Niger,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,128.9 [108.8-144]
Niger,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,98.39 [83.52-109.1]
Nigeria,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,107.9 [90.98-120.5]
Nigeria,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,109.8 [92.29-123.3]
Nigeria,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,106 [89.92-117.9]
Nigeria,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,166.8 [140.6-186.2]
Nigeria,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,172.2 [144.8-193.4]
Nigeria,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,161.7 [137.1-179.8]
Norway,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.02 [0.3-5.1]
Norway,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,1.83 [0.28-4.62]
Norway,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.22 [0.33-5.59]
Norway,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,0.82 [0.12-2.06]
Norway,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,0.95 [0.14-2.39]
Norway,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.72 [0.11-1.81]
Oman,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.26 [2.3-5.41]
Oman,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.12 [2.21-5.16]
Oman,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.51 [2.48-5.91]
Oman,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,7.66 [5.4-12.73]
Oman,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,8.89 [6.29-14.67]
Oman,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,6.41 [4.53-10.78]
Pakistan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,26.67 [21.54-31.01]
Pakistan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,27.61 [22.33-32.21]
Pakistan,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,25.66 [20.67-29.74]
Pakistan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,25.15 [20.32-29.25]
Pakistan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,27.36 [22.13-31.91]
Pakistan,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,22.79 [18.36-26.41]
Panama,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.93 [3-7.15]
Panama,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.18 [3.16-7.52]
Panama,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.67 [2.86-6.76]
Panama,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.66 [2.84-6.77]
Panama,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,5.25 [3.21-7.62]
Panama,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,4.12 [2.52-5.96]
Papua New Guinea,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,27.8 [22.58-32.09]
Papua New Guinea,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,31.21 [25.26-36.14]
Papua New Guinea,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,24.28 [19.81-27.87]
Papua New Guinea,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,36.47 [29.62-42.09]
Papua New Guinea,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,45.09 [36.5-52.22]
Papua New Guinea,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,29.51 [24.08-33.87]
Paraguay,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,8.11 [5.95-10.33]
Paraguay,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,8.21 [6.04-10.51]
Paraguay,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,7.99 [5.94-10.1]
Paraguay,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,9.5 [6.97-12.11]
Paraguay,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,10.21 [7.51-13.07]
Paraguay,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,8.81 [6.55-11.14]
Peru,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,27.91 [21.03-34.94]
Peru,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,28.52 [21.33-36.07]
Peru,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,27.31 [20.72-33.82]
Peru,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,30.58 [23.04-38.27]
Peru,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,35.05 [26.21-44.34]
Peru,Lower respiratory infections,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,26.79 [20.32-33.17]
Philippines,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,36.96 [28.29-44.6]
Philippines,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,36.92 [27.89-44.87]
Philippines,Lower respiratory infections,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,36.99 [28.14-44.5]
