Country,Disease,Indicator,Year,Gender,Value
Latvia,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.66 [2-7.73]
Latvia,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.42 [0.61-2.42]
Latvia,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.26 [0.55-2.08]
Latvia,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.76 [1.19-4.59]
Latvia,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.47 [0.2-0.8]
Lebanon,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.16 [2.31-6.33]
Lebanon,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.05 [2.25-6.16]
Lebanon,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.27 [2.37-6.5]
Lebanon,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.03 [2.24-6.14]
Lebanon,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,4.15 [2.31-6.31]
Lebanon,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.93 [2.18-5.97]
Lesotho,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,18.08 [12.83-22.81]
Lesotho,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,20.13 [10.81-27.84]
Lesotho,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,16.16 [12.58-19.29]
Lesotho,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,34.45 [24.44-43.45]
Lesotho,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,48.37 [25.99-66.91]
Lesotho,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,25.86 [20.14-30.87]
Liberia,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.18 [3.08-4.99]
Liberia,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.51 [1.74-4.77]
Liberia,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.86 [3.84-5.56]
Liberia,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,12 [8.83-14.33]
Liberia,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,11.23 [5.56-15.29]
Liberia,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,12.68 [10.02-14.51]
Libya,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.49 [2.07-5.03]
Libya,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.26 [2.52-6.14]
Libya,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.71 [1.61-3.91]
Libya,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,6.31 [3.74-9.09]
Libya,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,8.6 [5.1-12.39]
Libya,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,4.42 [2.62-6.37]
Lithuania,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.51 [0.96-4.49]
Lithuania,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.93 [1.5-7.01]
Lithuania,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.31 [0.5-2.34]
Lithuania,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.05 [0.4-1.88]
Lithuania,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.29 [0.88-4.1]
Lithuania,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.39 [0.15-0.69]
Luxembourg,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.29 [1.46-7.92]
Luxembourg,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.41 [1.5-8.15]
Luxembourg,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.17 [1.42-7.7]
Luxembourg,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.1 [0.71-3.88]
Luxembourg,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.62 [0.89-4.84]
Luxembourg,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.73 [0.59-3.2]
Madagascar,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,8.28 [5.9-9.95]
Madagascar,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,8.43 [4.34-11.35]
Madagascar,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,8.13 [6.47-9.28]
Madagascar,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,22.95 [16.36-27.59]
Madagascar,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,25.64 [13.2-34.52]
Madagascar,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,20.7 [16.48-23.62]
Malawi,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.02 [2.86-4.84]
Malawi,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.24 [2.17-5.7]
Malawi,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.8 [3.04-4.35]
Malawi,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,12.45 [8.84-15]
Malawi,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,15.5 [7.94-20.82]
Malawi,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,10.27 [8.22-11.75]
Malaysia,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.89 [1.29-5.34]
Malaysia,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.94 [1.75-7.26]
Malaysia,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.77 [0.79-3.31]
Malaysia,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.15 [1.86-7.66]
Malaysia,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,6.1 [2.71-11.23]
Malaysia,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.37 [1.05-4.44]
Maldives,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.89 [1.07-5.67]
Maldives,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,2.21 [0.73-4.56]
Maldives,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.77 [1.38-7.61]
Maldives,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,5.36 [1.98-10.52]
Maldives,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,4.4 [1.46-9.08]
Maldives,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,6.43 [2.35-12.95]
Mali,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,10.43 [7.68-12.37]
Mali,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,10.77 [5.96-14.08]
Mali,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,10.08 [8.2-11.42]
Mali,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,32.62 [24.05-38.71]
Mali,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,37.49 [20.75-49.03]
Mali,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,28.63 [23.28-32.43]
Malta,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.56 [1.84-7.93]
Malta,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,6.26 [2.52-10.89]
Malta,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.85 [1.15-4.95]
Malta,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.01 [0.81-3.49]
Malta,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.33 [1.34-5.8]
Malta,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.07 [0.43-1.86]
Mauritania,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.94 [3.68-6.07]
Mauritania,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.37 [2.52-5.99]
Mauritania,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,5.51 [4.33-6.61]
Mauritania,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,13.55 [10.1-16.65]
Mauritania,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,14.32 [8.26-19.63]
Mauritania,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,13.06 [10.25-15.65]
Mauritius,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,9.27 [4.29-17.93]
Mauritius,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,10.6 [4.81-20.64]
Mauritius,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,7.97 [3.7-15.84]
Mauritius,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,7.49 [3.47-14.49]
Mauritius,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,10.25 [4.65-19.97]
Mauritius,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,5.41 [2.51-10.75]
Mexico,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,6.47 [4.19-8.83]
Mexico,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,6.56 [3.6-9.66]
Mexico,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.37 [4.23-8.51]
Mexico,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,7.18 [4.64-9.8]
Mexico,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,8.36 [4.58-12.3]
Mexico,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,6.26 [4.15-8.36]
Micronesia (Federated States of),Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,11.96 [7.39-15.33]
Micronesia (Federated States of),Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,14.27 [6.3-20.31]
Micronesia (Federated States of),Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,9.53 [7.22-11.19]
Micronesia (Federated States of),Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,21.59 [13.34-27.68]
Micronesia (Federated States of),Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,29.92 [13.21-42.59]
Micronesia (Federated States of),Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,15.19 [11.5-17.83]
Mongolia,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.53 [2.53-4.43]
Mongolia,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.05 [2.35-5.54]
Mongolia,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.01 [2.35-3.61]
Mongolia,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,6.72 [4.83-8.44]
Mongolia,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,8.93 [5.17-12.2]
Mongolia,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,5.12 [3.98-6.13]
Montenegro,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,10.02 [5.85-13.94]
Montenegro,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,12.76 [6.51-19.55]
Montenegro,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,7.34 [4.61-9.87]
Montenegro,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,5.3 [3.1-7.38]
Montenegro,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,8.14 [4.15-12.46]
Montenegro,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.31 [2.08-4.45]
Morocco,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.42 [1.97-5.08]
Morocco,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.91 [2.2-5.84]
Morocco,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,2.93 [1.71-4.41]
Morocco,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.35 [2.5-6.47]
Morocco,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,5.82 [3.28-8.71]
Morocco,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,3.29 [1.92-4.94]
Mozambique,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.51 [2.51-4.23]
Mozambique,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.6 [1.8-4.86]
Mozambique,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.42 [2.7-3.91]
Mozambique,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,9.78 [7-11.78]
Mozambique,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,11.75 [5.87-15.85]
Mozambique,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,8.39 [6.63-9.6]
Myanmar,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,24.13 [16.89-29.56]
Myanmar,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,30.19 [17.17-40.03]
Myanmar,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,18.34 [14.64-21.08]
Myanmar,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,36.69 [25.69-44.95]
Myanmar,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,53.92 [30.66-71.5]
Myanmar,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,24.6 [19.65-28.29]
Namibia,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,9.4 [6.4-12.15]
Namibia,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,11.21 [5.9-15.9]
Namibia,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,7.69 [5.73-9.43]
Namibia,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,22.72 [15.48-29.38]
Namibia,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,33.72 [17.76-47.84]
Namibia,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,15.78 [11.77-19.35]
Nepal,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,30.87 [24.88-35.99]
Nepal,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,27.36 [18.41-34.49]
Nepal,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,34.18 [28.22-39.21]
Nepal,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,49.13 [39.6-57.27]
Nepal,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,45.8 [30.83-57.74]
Nepal,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,51.98 [42.92-59.63]
Netherlands,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,6.93 [2.67-12.36]
Netherlands,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,7.22 [2.78-12.87]
Netherlands,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.65 [2.56-11.86]
Netherlands,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.92 [1.12-5.21]
Netherlands,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,3.54 [1.36-6.31]
Netherlands,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,2.53 [0.97-4.5]
New Zealand,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,2.06 [0.33-4.9]
New Zealand,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,2.17 [0.35-5.16]
New Zealand,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,1.96 [0.31-4.65]
New Zealand,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.06 [0.17-2.51]
New Zealand,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.22 [0.19-2.9]
New Zealand,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,0.93 [0.15-2.22]
Nicaragua,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,6.14 [4.23-7.92]
Nicaragua,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,6.12 [3-8.92]
Nicaragua,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.16 [4.53-7.58]
Nicaragua,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,8.42 [5.81-10.87]
Nicaragua,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,9.66 [4.75-14.09]
Nicaragua,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,7.52 [5.53-9.25]
Niger,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,6.51 [5.05-7.58]
Niger,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,6.71 [4.26-8.45]
Niger,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,6.31 [5.28-7.07]
Niger,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,21.92 [17.01-25.52]
Niger,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,24.73 [15.7-31.12]
Niger,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,19.68 [16.47-22.06]
Nigeria,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,6.83 [5.5-7.91]
Nigeria,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,5.57 [3.45-7.09]
Nigeria,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,8.13 [6.75-9.18]
Nigeria,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,21.24 [17.11-24.6]
Nigeria,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,19.36 [11.98-24.64]
Nigeria,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,23.02 [19.1-26]
Norway,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,3.62 [0.85-7.72]
Norway,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,3.66 [0.86-7.8]
Norway,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,3.59 [0.85-7.65]
Norway,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,1.66 [0.39-3.54]
Norway,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,1.96 [0.46-4.19]
Norway,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.44 [0.34-3.08]
Oman,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,0.79 [0.45-1.28]
Oman,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,0.78 [0.44-1.27]
Oman,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,0.8 [0.45-1.36]
Oman,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,2.39 [1.35-3.9]
Oman,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,2.98 [1.7-4.86]
Oman,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,1.79 [1.02-3.05]
Pakistan,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,15.61 [11.25-19.36]
Pakistan,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,19.74 [12.41-26.07]
Pakistan,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,11.26 [9-13.3]
Pakistan,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,29.36 [21.15-36.4]
Pakistan,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Male,36.99 [23.26-48.85]
Pakistan,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Female,21.23 [16.96-25.08]
Panama,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Both sexes,4.65 [2.44-7.17]
Panama,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Male,4.76 [2.1-7.77]
Panama,Chronic obstructive pulmonary disease,Ambient and household air pollution attributable death rate (per 100 000 population),2016,Female,4.54 [2.53-6.75]
Panama,Chronic obstructive pulmonary disease,"Ambient and household air pollution attributable death rate (per 100 000 population, age-standardized)",2016,Both sexes,4.43 [2.33-6.83]
